(1.0E-12,10.0,0.02)(38.23250223124152 76.0 4055.0 4055.0000000000005  )
(1.0E-12,10.0,0.02)(37.47873020452715 77.0 4055.0 4055.001  )
(1.0E-12,10.0,0.02)(38.32581518208274 80.0 4055.0 4055.0009999999993  )
(1.0E-12,10.0,0.02)(37.221232898468784 85.0 4055.0 4054.9990000000007  )
(1.0E-12,10.0,0.02)(36.778346824132775 86.0 4055.0 4054.9989999999993  )
(1.0E-12 10.0 0.02)(36.02925931749036 100.04055.0 4054.999)
(1.0E-12,10.0,0.03)(75.55886452159102 1.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.55886452159102 3.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.55886452159102 5.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.55886452159102 7.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.55886452159102 8.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.55886452159102 9.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.55886452159102 10.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.19649031244467 13.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(75.19506251595767 14.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(75.19649031244467 15.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(73.3838426537681 23.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(67.53272670916624 24.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(67.3716092145616 25.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(67.53272670916624 26.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(66.96686335121518 27.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(66.80525178130122 28.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(64.87606018663368 29.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(62.54333090826702 30.0 4411.0 4410.999000000001  )
(1.0E-12,10.0,0.03)(62.35150962530434 31.0 4411.0 4411.000000000001  )
(1.0E-12,10.0,0.03)(60.40673345908617 32.0 4411.0 4410.999000000001  )
(1.0E-12,10.0,0.03)(59.467688793926676 34.0 4411.0 4410.999  )
(1.0E-12,10.0,0.03)(58.93250768328347 35.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(56.979831732083966 36.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(56.979831732083966 37.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(56.96010293147102 39.0 4411.0 4410.999  )
(1.0E-12,10.0,0.03)(53.325468559926065 40.0 4411.0 4410.999  )
(1.0E-12,10.0,0.03)(51.37512753169137 41.0 4411.0 4410.999999999999  )
(1.0E-12,10.0,0.03)(51.37512753169137 42.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(51.35549170720272 44.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(48.611628359387225 46.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(48.4366017516591 49.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(46.922324396489294 50.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(48.22270282366306 49.0 4411.0 4411.000999999999  )
(1.0E-12,10.0,0.03)(46.33829123627881 52.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(46.33829123627881 54.0 4411.0 4410.999  )
(1.0E-12,10.0,0.03)(46.33829123627881 56.0 4411.0 4410.998  )
(1.0E-12,10.0,0.03)(43.52061596173728 59.0 4411.0 4410.999  )
(1.0E-12,10.0,0.03)(43.52061596173728 61.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(41.86475020007305 62.0 4411.0 4411.002  )
(1.0E-12,10.0,0.03)(41.32960364198177 64.0 4411.0 4411.000999999999  )
(1.0E-12,10.0,0.03)(40.57812794470474 65.0 4411.0 4410.999000000001  )
(1.0E-12,10.0,0.03)(39.81987845160983 66.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(40.79460860899229 69.0 4411.0 4410.998  )
(1.0E-12,10.0,0.03)(40.19000304474225 70.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(39.3841475696698 72.0 4411.0 4410.999000000001  )
(1.0E-12,10.0,0.03)(38.63922261376366 73.0 4411.0 4411.0019999999995  )
(1.0E-12,10.0,0.03)(37.74760228234525 74.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(37.16131409696668 76.0 4411.0 4410.999999999999  )
(1.0E-12,10.0,0.03)(36.27312249380667 77.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(36.18779642855101 78.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(35.94464317000259 79.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(36.02979301083963 78.0 4411.0 4411.0  )
(1.0E-12,10.0,0.03)(35.702639929558245 83.0 4411.0 4410.9980000000005  )
